Ciudad Entidad,Departamento Entidad,Fecha,Valor real,Valor Proyectado,Tamaño valor extraño,Similitud de valor,veces la predicción
BARANOA,ATLÁNTICO,2023,612.4384564158222,953.9309384584432,-5.59763408817612,32.35878485125709,2542.8723182133854
BARAYA,HUILA,2023,90.25164198117189,332.1133617877957,-2.480194839501864,10.186534795442178,146.99418841915434
BARBACOAS,NARIÑO,2023,130.91345574992425,661.3287372469902,-5.149626630280805,19.038287455333865,200.89303293290823
BARBOSA,ANTIOQUIA,2023,1075.7827527584498,904.4586262419817,-3.167936137277912,15.98573701536682,348.75904070662796
BARBOSA,SANTANDER,2023,101.24295881115488,323.2721240855753,-2.356292959770056,12.643469942214239,161.55313176266648
BARICHARA,SANTANDER,2023,45.81296804517044,165.47058150768277,-1.2320630292819228,6.4931119185408805,54.95915414406743
BARRANCABERMEJA,SANTANDER,2023,82013.74642032865,8850.256486499313,277.90291743093235,101.74114459990831,5096.390819435188
BARRANCAS,LA GUAJIRA,2023,414.9474193388814,835.8058366537091,-5.430152453694129,31.132451476926484,585.9591459591514
BARRANCO DE LOBA,BOLÍVAR,2023,71.73114796078502,437.90227546691864,-3.4744691339120606,13.278959384418014,197.82017624133204
BARRANQUILLA,ATLÁNTICO,2023,237473.97838139767,131390.89379601032,-109.35718259566869,998.3851758759504,169492.80509746217
BECERRIL,CESAR,2023,1371.7156534709866,1146.5526477932935,-3.9814025187253015,9.17016047519521,35.965879610165025
BELALCÁZAR,CALDAS,2023,20.13205287071919,185.0053562164308,-1.5118552594431864,3.694399159339415,63.117207422155985
BELLO,ANTIOQUIA,2023,55708.37403450109,11749.266288731993,139.18144728688048,326.7442347747622,48724.540340702144
BELMIRA,ANTIOQUIA,2023,3.91105518181545,43.9688577651978,-0.3630863012349116,1.2060111163810712,0.22698960335455187
BELTRÁN,CUNDINAMARCA,2023,1.906295043140322,69.6562847137451,-0.5937441250873896,1.19045329279845,3.1262846944733944
BELÉN,BOYACÁ,2023,72.34604868493776,572.9343723297121,-4.6387823026182335,9.526068760979523,39.548633542232466
BELÉN,NARIÑO,2023,35.676582421360166,79.71614725589767,-0.5347588916803596,9.2012887787708,38.43363149795832
BELÉN DE LOS ANDAQUIES,CAQUETÁ,2023,182.00965625638983,528.1547536671161,-3.7779235516582323,19.05920798995432,191.46752580166245
BELÉN DE UMBRÍA,RISARALDA,2023,440.805770524267,277.1688198804859,-0.49058080259805703,3.958669932472597,103.9311642219708
BERBEO,BOYACÁ,2023,50.07011018579084,104.59145636558534,-0.6875398678902631,1.6336300715090277,6.8564853688092695
BETANIA,ANTIOQUIA,2023,21.14873860793361,24.171223473548906,-0.1175063121248391,1.572096173251051,46.90271343025635
BETULIA,ANTIOQUIA,2023,51.46418081162361,177.27403037548066,-1.3096510616342696,7.597473160023545,31.495572663408417
BETULIA,SANTANDER,2023,109.90830216034402,235.7246809005741,-1.5622494758801675,2.8620756297837744,373.8698259091033
BETÉITIVA,BOYACÁ,2023,59.014465897416805,614.152339482307,-5.052601838172714,3.688218774063288,43.64131709643772
BOAVITA,BOYACÁ,2023,36.52552716744746,79.07832260131836,-0.5255783411985867,1.3334570262846561,154.28407961775576
BOCHALEMA,NORTE DE SANTANDER,2023,4.043108141543619,103.71422958374029,-0.8788452917564922,1.492907703463223,0.07212345702557665
BOGOTÁ,DISTRITO CAPITAL DE BOGOTÁ,2023,15290579.9910801,1715931.8538758464,51242.51534984023,8670.989021371877,346732.43415623996
BOLÍVAR,CAUCA,2023,228.3339875924579,527.36000328064,-3.5708838334749218,7.209176505220628,27.450095816827265
BOLÍVAR,SANTANDER,2023,33.17459178639693,272.94795235693437,-2.2155121279705736,9.615891403703598,73.27765605149017
BOLÍVAR,VALLE DEL CAUCA,2023,8.40775870925744,10.61766481399537,-0.05542901811627329,1.4874754335403237,30.777339446449844
BOSCONIA,CESAR,2023,159.37766246761547,884.9900616526602,-6.959549360160788,19.141132625691995,296.64884678896505
BOYACÁ,BOYACÁ,2023,0.773879794555672,0.7095641613006589,-0.0027881734255944817,0.5601854596552669,2.60407554612529
BRICEÑO,ANTIOQUIA,2023,76.60126723439413,203.63012213706958,-1.4288053868311248,11.846950931310118,30.75583562889006
BRICEÑO,BOYACÁ,2023,42.32985311580099,145.57513762712483,-1.0751740741709157,3.510000007363299,20.92642402298154
BUCARAMANGA,SANTANDER,2023,212724.84002040172,75164.15404078961,269.6206882145342,1021.3258254933451,46911.24296278469
BUCARASICA,NORTE DE SANTANDER,2023,2.21009331280103,0.153243139386177,0.008225646885440113,2.11169994327537e-05,14.422135448631948
BUENAVENTURA,VALLE DEL CAUCA,2023,3523.093058987439,3870.9635067522527,-18.229938090068824,59.32995572773595,4311.479016752186
BUENAVISTA,BOYACÁ,2023,88.00166284821786,231.06109640002302,-1.6166064303012562,3.175280886277483,30.25103332364983
BUENAVISTA,CÓRDOBA,2023,13.401500883002589,87.71380167007452,-0.7001284830388741,5.009732764592809,16.952732385676416
BUENAVISTA,QUINDÍO,2023,14.412516053050153,107.28363289833071,-0.8648855905676275,4.706704056926199,53.32824684951805
BUENAVISTA,SUCRE,2023,74.28648955404917,219.91817296147354,-1.579571825362676,8.375939796484364,148.20220888661774
BUENOS AIRES,CAUCA,2023,3312.8123567803523,1095.2214956641203,4.849852889913981,10.00322985605844,157.17541710166194
BUESACO,NARIÑO,2023,116.21938514856897,614.7038740992547,-4.810181002562939,22.246167742143253,240.63891350317408
BUGALAGRANDE,VALLE DEL CAUCA,2023,97.73808360387801,457.6896943092346,-3.533097185382194,22.10770810074908,266.0553736143768
BUSBANZÁ,BOYACÁ,2023,0.138854030123625,0.2,-0.0011284338076923092,0.657361687243904,0.6942701506181249
CABRERA,CUNDINAMARCA,2023,1.71253303819138,14.7884759902954,-0.12040450932936274,0.60589250225759,0.11580186080805017
CABRERA,SANTANDER,2023,22.146639246259433,72.568415737152,-0.5314510156538199,2.438530906047938,41.149083119377586
CACHIRÁ,NORTE DE SANTANDER,2023,5.7859016385198325,16.66969699859622,-0.11906096928180351,1.4946506393039505,2.8238526103066572
CAICEDO,ANTIOQUIA,2023,0.439704428724813,0.2,0.00017156619230769096,0.0227155282186161,2.198522143624065
CAICEDONIA,VALLE DEL CAUCA,2023,377.35328659812274,715.4952705860136,-4.552855629624108,22.93080129943381,340.3740254352124
CAIMITO,SUCRE,2023,40.88674202360922,243.71624034047144,-1.9295618784406736,9.759898568352392,120.20582891708258
CAJAMARCA,TOLIMA,2023,82.51458642226991,269.8835104703904,-1.9758264161785186,10.083639680283381,134.08314269821847
CAJIBÍO,CAUCA,2023,12.826342496505116,90.07978351116182,-0.7230610060514809,4.868936013826995,16.517107711699808
CAJICÁ,CUNDINAMARCA,2023,4307.0406272250175,3873.1299757733946,-14.861157380566118,52.92489549753026,5077.470825072233
CALAMAR,BOLÍVAR,2023,89.51684890182594,403.1050557851791,-3.0968921623539862,10.737368696671856,151.7297430507544
CALARCA,QUINDÍO,2023,1613.3801141758422,4634.290288716556,-33.0787682133892,69.03176178668035,654.9672817701596
CALDAS,ANTIOQUIA,2023,5882.070080065149,6087.142922799285,-27.18919613610625,96.4786789624487,842.5599318875837
CALDAS,BOYACÁ,2023,107.36445258945963,148.25857801437408,-0.8173448186021586,1.4051325605840153,57.528981812159685
CALDONO,CAUCA,2023,3.37878139967488,126.7843360900879,-1.0810916639196597,1.004472477822529,0.05657763608277297
CALI,VALLE DEL CAUCA,2023,232036.20078773404,154932.87288618798,-336.3080419719109,2527.3074690583876,208661.26652377617
CALIFORNIA,SANTANDER,2023,15.753623354749411,91.01541004180906,-0.7184978206862037,2.5520479335626067,32.16512195679042
CALIMA,VALLE DEL CAUCA,2023,60.60779969344858,241.61830214560032,-1.8262147849283525,12.437483847215285,150.75159569530626
CALOTO,CAUCA,2023,464.28137220448076,539.9036932945252,-2.6597399319409796,10.354874823975504,96.19638790652479
CAMPO DE LA CRUZ,ATLÁNTICO,2023,3.774935881815109,19.480765914917,-0.15204425503541252,0.5360893638395493,15.666209762208712
CAMPOALEGRE,HUILA,2023,1105.29321279053,2621.4474369622767,-17.878926484669748,38.772901661455606,1039.8215694182186
CAMPOHERMOSO,BOYACÁ,2023,7.42869061161395,70.454672241211,-0.5767811870579493,1.2168928073532217,14.42115905650737
CANALETE,CÓRDOBA,2023,122.09070191802579,406.4600274235009,-2.9851320223716082,21.310457884324546,127.18492765123952
CANDELARIA,ATLÁNTICO,2023,19.32616675937324,149.8603736877442,-1.2116086815764993,5.650889356235158,25.828101432320203
CANDELARIA,VALLE DEL CAUCA,2023,4080.6087924285653,3979.9738647058603,-16.762951425447064,97.42783550060518,2043.7506335998346
CANTAGALLO,BOLÍVAR,2023,28.745515494362955,108.70145277976984,-0.8152045276491159,5.661405244462527,60.89771532275129
CAPARRAPÍ,CUNDINAMARCA,2023,4.259097899634751,67.88575720190997,-0.5682762670428638,1.7900547755787757,6.4558162273034
CAPITANEJO,SANTANDER,2023,15.435902422911592,114.61292399168012,-0.9238044241284437,6.359055242188144,14.601495669551058
CAQUEZA,CUNDINAMARCA,2023,793.9283878230449,244.133169579506,1.3207915465985145,9.770935160828474,297.8734769269342
CARACOLÍ,ANTIOQUIA,2023,24.913649228773785,88.91171536445614,-0.660736089679208,4.874115653646878,26.317208475571544
CARAMANTA,ANTIOQUIA,2023,20.31233261218984,67.00191980004308,-0.4912706108134156,3.238312838128741,7.450681237142363
CARCASÍ,SANTANDER,2023,1.573679008067756,0.4,0.003343132384615398,0.028451495341395,7.86839504033878
CAREPA,ANTIOQUIA,2023,1995.330711683203,3413.3481029361487,-20.876738643686213,44.84266139983335,1263.1711761329864
CARMEN DE APICALÁ,TOLIMA,2023,84.35018463024291,378.4008035957815,-2.905719431964429,9.769812368878611,93.68808056619551
CARMEN DE CARUPA,CUNDINAMARCA,2023,29.77317532842482,340.26313789784916,-2.8119591482705615,15.22052552823778,111.91345244614166
CARMEN DEL DARIEN,CHOCÓ,2023,0.925693534157502,0.2,0.0022715661923076937,0.0013501818250933,4.62846767078751
CAROLINA,ANTIOQUIA,2023,588.6309859666419,618.6351169109346,-2.8028250124727125,18.089166005892892,398.1434499807741
CARTAGENA,BOLÍVAR,2023,151548.0245111188,64932.07896190136,93.69782022751689,941.8337770261109,25067.85338742174
CARTAGENA DEL CHAIRÁ,CAQUETÁ,2023,115.14332496522695,478.21866322159815,-3.635302485908162,9.865940242486491,317.2587311239277
CARTAGO,VALLE DEL CAUCA,2023,10926.708440409115,3890.800200164316,13.590277663300002,48.25150316989409,1151.241938444573
CASABIANCA,TOLIMA,2023,19.971606576064584,78.88215918540956,-0.595413953799141,3.7060193336897176,25.481301125164546
CASTILLA LA NUEVA,META,2023,854.6419512426975,416.3023079395293,0.09522518868491625,7.053764898888368,160.66375540964253
CAUCASIA,ANTIOQUIA,2023,7533.902395363316,6168.935603594779,-20.75835526364981,39.86639176374553,1218.2675324998495
CAÑASGORDAS,ANTIOQUIA,2023,62.91634467922813,66.40946321487422,-0.3020549638564367,2.1925840850697558,92.041934823774
CEPITÁ,SANTANDER,2023,2.15223746691619,17.4695816040039,-0.14167507725299977,0.614782040074186,0.12319914212615792
CERETÉ,CÓRDOBA,2023,3992.1403560212857,4536.795286875961,-21.95737587107768,46.12443516419811,865.9607892593021
CERINZA,BOYACÁ,2023,16.634046772312466,89.32142529487615,-0.700053734154634,3.5101899595442947,11.527609962593935
CERRITO,SANTANDER,2023,32.26076957754482,336.58430826663977,-2.769416975733949,8.824113169584397,76.76971030748442
CERRO SAN ANTONIO,MAGDALENA,2023,14.639146658316431,72.99492113590244,-0.5675774574056379,2.6967627872320206,31.550111540188716
CHACHAGÜÍ,NARIÑO,2023,76.82407009689672,556.7933755517005,-4.4799391710133944,17.86512883241136,111.53618202794756
CHALÁN,SUCRE,2023,4.01195577703861,29.2319393157959,-0.23529136088915792,0.631614640353341,0.13724562485222086
CHAMEZA,CASANARE,2023,2.7769864131554,0.4,0.008542725384615365,0.01876107835143788,13.884932065776997
CHAPARRAL,TOLIMA,2023,343.9666697990417,807.3819568753247,-5.4912222979204195,22.051362290302386,459.8104367470839
CHARALÁ,SANTANDER,2023,125.19314458961401,141.30689474344246,-0.6802279116729216,3.5356335761289737,156.54435252629273
CHARTA,SANTANDER,2023,9.852913038502455,6.5476517796516625,-0.014010643484733225,1.4501702717928713,15.267458467578733
CHIBOLO,MAGDALENA,2023,38.385320921592886,352.2494661211968,-2.8783332139272138,16.438743568202987,133.91485312504417
CHIGORODÓ,ANTIOQUIA,2023,3365.2023746086325,1862.246772243082,-1.5525275120541113,19.014791628758587,447.35468409915035
CHIMA,SANTANDER,2023,29.339856565122037,35.89352712631223,-0.18341792881219482,3.055254503125794,89.58769804963276
CHIMICHAGUA,CESAR,2023,63.25148369202804,103.1577032089234,-0.6181913017509625,6.14600214165715,121.30453306096018
CHIMÁ,CÓRDOBA,2023,89.1390749904999,138.67408666610717,-0.8132674212227637,5.005428101838928,78.18629780478568
CHINAVITA,BOYACÁ,2023,0.887588516940826,1.163223993778229,-0.006217433383825787,0.8687109634522836,2.7551922755962597
CHINCHINÁ,CALDAS,2023,177.3874138746195,912.2705905731766,-7.11749064455053,30.92065852566142,641.6919557150472
CHINÁCOTA,NORTE DE SANTANDER,2023,285.5407316169891,563.6375693678859,-3.637205515904862,21.60823627812272,282.33988213890416
CHINÚ,CÓRDOBA,2023,162.74006603443718,598.5505888104442,-4.469561786570545,9.925545128190478,270.1907350833231
CHIPATÁ,SANTANDER,2023,3.092894605629966,195.00080766677843,-1.6718652834928263,3.412844641910766,7.102184381964532
CHIQUINQUIRÁ,BOYACÁ,2023,602.0449392790659,1013.5704292535785,-6.157959914995447,29.270271442917426,940.8559170137778
CHIRIGUANÁ,CESAR,2023,172.3128294959961,908.4865451276304,-7.1067159921608996,18.03152051892974,329.3545396978132
CHISCAS,BOYACÁ,2023,2.703383825984389,36.19005575180057,-0.30107902931840785,2.003457213342006,8.101514418311098
CHITA,BOYACÁ,2023,210.63495586566944,393.31072191596104,-2.4888862964370744,3.9164556956079664,31.16629670526658
CHITARAQUE,BOYACÁ,2023,11181.796896581267,274.592905712128,45.94441115907344,1.5445548860329865,60.390892592867495
CHIVATÁ,BOYACÁ,2023,0.925693534157502,1.34590911865234,-0.007631574113800309,0.664974337703386,0.6877830912419999
CHOACHÍ,CUNDINAMARCA,2023,47.38021834306688,86.76089048385626,-0.5450683534889349,4.243704114186166,38.47033435662388
CHOCONTÁ,CUNDINAMARCA,2023,212.50312714629897,991.0076736211781,-7.646211860846744,39.626474299892955,310.62129165229345
CHÍA,CUNDINAMARCA,2023,6914.113884150211,8445.668496382237,-43.112424319544594,97.30679813412668,2232.0070446189943
CICUCO,BOLÍVAR,2023,1.01201445621769,14.3132410049438,-0.11932444825296344,0.551844534684875,0.07070477300481001
CIMITARRA,SANTANDER,2023,139.58178561787784,403.59469532966614,-2.884788887065359,16.111409490179398,96.04220706029005
CIRCASIA,QUINDÍO,2023,479.6622669090884,749.1560854434966,-4.4016723305948355,23.61154115087365,418.29513411954065
CISNEROS,ANTIOQUIA,2023,214.21681128439994,411.47484948635105,-2.630386257336565,10.764638292846081,256.04535150753077
CIUDAD BOLÍVAR,ANTIOQUIA,2023,52.84679921989846,200.08734917640678,-1.5008332080401856,5.707837431368709,76.36725588287624
CIÉNAGA,MAGDALENA,2023,466.4560445484673,2374.2770117327577,-18.50330728652782,116.76455334284549,714.3743958105795
CIÉNAGA DE ORO,CÓRDOBA,2023,214.9615254841981,148.88433012664308,-0.35781662813256226,8.769969765625314,103.96694715649302
CIÉNEGA,BOYACÁ,2023,102.0559260151904,83.0236217975616,-0.2765118917598275,3.0118447858159323,24.892159297418708
CLEMENCIA,BOLÍVAR,2023,5.570237724552726,28.023754501342797,-0.21811655549295192,0.6307002598399927,10.646980776636685
COCORNÁ,ANTIOQUIA,2023,9.547031958389901,14.096973896026611,-0.0805748993402417,1.303729952069669,1.3874644813606658
COELLO,TOLIMA,2023,28.163238061741087,108.39211072921753,-0.8150472113575383,4.930085479856389,20.210498922580996
COGUA,CUNDINAMARCA,2023,320.1792956936394,429.8077041625974,-2.3309490354062397,3.645823100033812,7.233032730935035
COLOMBIA,HUILA,2023,12.25111422014581,51.891706699132925,-0.3955188009881738,1.1917991191238624,45.607919746920416
COLOSO,SUCRE,2023,35.4553583291801,256.28547906875616,-2.0616568322152875,7.89749082252755,26.56212637471386
COLÓN,NARIÑO,2023,53.932961959625565,171.69597997665406,-1.2507767951825521,14.447743409144355,84.1062564201279
COLÓN,PUTUMAYO,2023,0.809981842387814,10.0335788726807,-0.08321188467844298,0.563788863455065,0.08072711169822189
CONCEPCIÓN,ANTIOQUIA,2023,5.60044588165288,0.2,0.02247156619230767,1.98762401978469e-06,28.002229408264398
CONCEPCIÓN,SANTANDER,2023,1.099706330401963,23.3893196105957,-0.19738252976937146,0.5082430134827319,2.709354787185027
CONCORDIA,ANTIOQUIA,2023,60.30159762910307,376.979947571829,-2.9973561310261143,21.66338673057792,502.78165872452485
CONCORDIA,MAGDALENA,2023,0.5082751772675302,0.4,-0.0012605676153846156,0.8647491962465653,2.5413758863376508
CONDOTO,CHOCÓ,2023,1113.2462270967899,576.914672851562,-0.1753630855519378,0.5146343011851617,10.686336281462342
CONFINES,SANTANDER,2023,13.027320513976209,68.1707253694534,-0.5328507791173547,4.020422252800719,10.752309771553346
CONSACA,NARIÑO,2023,59.56694641229114,190.0509956538679,-1.3850590203686457,10.068906149045157,183.95728388103836
CONTADERO,NARIÑO,2023,39.64080805123731,327.2189806103708,-2.656590461027893,12.340703354586108,62.188987224499336
CONTRATACIÓN,SANTANDER,2023,327.4870319481537,1130.3859824895867,-8.353887595382435,6.525627583453874,118.04150380549696
CONVENCIÓN,NORTE DE SANTANDER,2023,14.842346803116264,75.63847007751473,-0.5895454092204974,2.534415258592144,29.521018041049242
COPACABANA,ANTIOQUIA,2023,63654.42263137337,3486.732516860962,244.9232084103873,27.588081384427998,30130.2610461743
COPER,BOYACÁ,2023,242.44662314230703,506.5445516586309,-3.330011290945602,4.321779678607499,58.280702464711105
CORINTO,CAUCA,2023,52.95512503438248,160.48018164634706,-1.1580732861107446,5.81716010411182,119.75013665998243
COROMORO,SANTANDER,2023,14.594258853151604,129.04958281517037,-1.0522052830316437,3.8954984400228456,9.182314362297697
COROZAL,SUCRE,2023,1487.373515004547,1238.7925828456882,-4.278788234544805,17.476051719453793,565.0568380090666
CORRALES,BOYACÁ,2023,38.258675632067906,139.9409407138825,-1.044074294050697,3.806712038916306,17.387572319987914
COTA,CUNDINAMARCA,2023,13050.13732641326,9711.867778444284,-27.54085664550348,105.6602915463512,3023.408856218203
COTORRA,CÓRDOBA,2023,186.88038995908263,198.95378486216055,-0.9118662796205007,7.333251923329545,147.5716831343955
COVARACHÍA,BOYACÁ,2023,0.694270150618126,0.2,0.0012715661923076913,0.0039958748821193,3.47135075309063
COVEÑAS,SUCRE,2023,242.27986315490332,237.5412523269653,-1.0059598902174776,3.008446792010959,14.717815741439576
COYAIMA,TOLIMA,2023,1.4611301796809,118.797096252441,-1.020350920091981,0.484054806933067,0.01229937621182283
CRAVO NORTE,ARAUCA,2023,267.0625061519122,302.47392764091495,-1.460031151400171,9.955795037099772,265.4119922191668
CUASPUD,NARIÑO,2023,62.26553861711933,331.8491023540496,-2.5988413828054218,10.329011559184297,60.32023210994343
CUBARRAL,META,2023,21.032219942825527,75.43512399196618,-0.5610410929758773,3.8833725823673344,56.693757889128044
CUBARÁ,BOYACÁ,2023,58.03103616326375,245.40447511076928,-1.870069944702196,11.334435089281676,135.4738115254977
CUCAITA,BOYACÁ,2023,40.72641468057374,370.43199412822673,-3.025353630510528,3.6558887329319685,162.36496657600156
CUCUNUBÁ,CUNDINAMARCA,2023,41.185130540256324,111.87035099863996,-0.7888380537222712,7.563403050466984,103.86129041530924
CUCUTILLA,NORTE DE SANTANDER,2023,2.66136891070282,22.587439727783202,-0.1837044722735641,1.3501259765483506,3.387900445891237
CUMARAL,META,2023,2399.170801418509,1834.7184121608734,-5.488926846872019,32.39960325970654,437.9712902874549
CUMBAL,NARIÑO,2023,133.57566750458994,491.14064084291465,-3.667328690822796,21.670335994843228,288.1160374530399
CUMBITARA,NARIÑO,2023,78.2882826046229,341.0730260789397,-2.609320459833798,10.810481984091805,54.65002962303952
CURILLO,CAQUETÁ,2023,111.23115825690034,182.35924715995782,-1.095340203682943,3.8281468216671453,45.490962584985745
CURITÍ,SANTANDER,2023,28.60329517970235,208.8086455106735,-1.6809623551954338,11.5649065997433,41.25553672315354
CURUMANÍ,CESAR,2023,104.1854247461335,216.18290755748748,-1.4180952043379116,9.387841588293833,100.8188632174617
CUÍTIVA,BOYACÁ,2023,20.4578271048808,138.42689508199746,-1.1079086267680023,1.788138773594126,0.8870306016622324
CÁCERES,ANTIOQUIA,2023,5.465900492083996,11.8720937728882,-0.07898202322576645,0.5636338541036053,23.010474633571143
CÓMBITA,BOYACÁ,2023,117.05222305858528,238.70172615051268,-1.557108118165286,4.892974439886662,40.3715741799809
CÓRDOBA,BOLÍVAR,2023,253.66541966995038,163.91541566848753,-0.32047501221675745,4.680512535538275,252.7494226434115
CÓRDOBA,NARIÑO,2023,49.89036618945308,267.8782379508018,-2.0994685250960523,12.945640454107151,67.509452676931
CÓRDOBA,QUINDÍO,2023,32.2038655760365,123.64903904795652,-0.9294402718957717,7.819490588940648,54.73271614797611
CÚCUTA,NORTE DE SANTANDER,2023,56764.795965079895,39467.297405383,-95.79757458655438,728.5110955031556,19949.280999120314
DABEIBA,ANTIOQUIA,2023,410.2741478696176,707.318599390984,-4.339937630984743,9.555612294721948,140.94663705554163
DAGUA,VALLE DEL CAUCA,2023,633.1980177252068,997.4964770674708,-5.884431018086954,31.997959218642364,272.8537516668187
DIBULLA,LA GUAJIRA,2023,181.51315659514682,407.18373498916634,-2.7346169764885024,11.488257966173048,44.39173822641143
DISTRACCIÓN,LA GUAJIRA,2023,18.571263682267794,49.86250859498978,-0.35067222795964303,1.742439142608042,69.575599038365
DISTRITO CAPITAL,DISTRITO CAPITAL DE BOGOTÁ,2023,664.4345486005678,846.4264683246618,-4.443882775889741,13.104844813020197,336.2814049291412
DON MATÍAS,ANTIOQUIA,2023,1239.1194717832482,908.8451929986477,-2.5000538206875134,14.711981555428727,831.8923952599754
DOSQUEBRADAS,RISARALDA,2023,3601.146932615452,6495.020835518837,-40.570207706883494,126.74808427609283,3591.512948959185
DUITAMA,BOYACÁ,2023,6835.734659561405,7215.923571813109,-32.82344406122805,80.00731474372071,1326.7529955310165
EBÉJICO,ANTIOQUIA,2023,43.23949211557221,262.58800839036684,-2.082488455982507,8.435952204420726,59.02656207569044
EL BAGRE,ANTIOQUIA,2023,3417.597416175723,2368.968500030041,-5.705298936050301,31.04763916493872,1704.6498172698618
EL BANCO,MAGDALENA,2023,504.2491842737396,3891.2626511454587,-31.45004626025105,154.27107758018002,1020.812696712881
EL CAIRO,VALLE DEL CAUCA,2023,1.119737412787597,0.4,0.0013816123846153833,0.35313745711351885,5.598687063937985
EL CARMEN,NORTE DE SANTANDER,2023,3.056154060682638,19.937011337280296,-0.1590931220985005,0.5648822460140239,9.548268826807629
EL CARMEN DE BOLÍVAR,BOLÍVAR,2023,34.677508003633086,527.4909639120106,-4.408821633388611,9.050320219645126,67.72883595629597
EL CARMEN DE CHUCURÍ,SANTANDER,2023,1.12240341016597,1.68523807525635,-0.00971411231641695,0.7950475218950773,3.759609764679697
EL CARMEN DE VIBORAL,ANTIOQUIA,2023,2751.414942727497,3084.719047173859,-14.769566926838502,24.672775721911872,346.5763680457506
EL CERRITO,VALLE DEL CAUCA,2023,593.4607952210359,1420.7314239740374,-9.7138068692378,48.555512464233054,713.8061936921266
EL CHARCO,NARIÑO,2023,169.56203604423644,323.4170631647111,-2.0623330407922267,8.667006168335066,44.557969857172516
EL COCUY,BOYACÁ,2023,95.78309499803056,281.98502588421127,-2.0230754110063067,3.9808893797275196,68.58178913739535
EL COLEGIO,CUNDINAMARCA,2023,127.08545888330787,275.21128093600277,-1.8292754021404636,19.28645805501437,250.9991214723343
EL COPEY,CESAR,2023,108.87712723650954,283.7504927635189,-1.9817524542090879,9.125991694166844,96.14883442155275
EL DONCELLO,CAQUETÁ,2023,213.1201204006854,1007.3296477884056,-7.7846030406413265,30.242525400579417,206.70787099922
EL DORADO,META,2023,24.478814873732173,56.27052526473994,-0.38052436322090333,5.402947604830173,29.182820352912174
EL DOVIO,VALLE DEL CAUCA,2023,45.58570866257109,195.33267598152165,-1.4911183045673464,4.217851687702597,109.32234823058698
EL ESPINO,BOYACÁ,2023,1.37465489822389,1.36734092235565,-0.005876791384203443,0.322216617625097,1.0053490506637068
EL GUACAMAYO,SANTANDER,2023,5.94758095696195,0.6000000000000001,0.020514698576923087,0.0006701870169139577,29.73790478480975
EL GUAMO,BOLÍVAR,2023,7.438184061653514,39.92769498825078,-0.31292086740459685,2.096881689114243,7.276461449031238
EL MOLINO,LA GUAJIRA,2023,5.16074145292807,0.4,0.01884313238461538,0.0001569923777690149,25.803707264640348
EL PASO,CESAR,2023,234.22094418559763,970.4060393810271,-7.374324532274802,23.965524737751,371.0092272881773
EL PAUJIL,CAQUETÁ,2023,352.8287658375655,422.19938338398896,-2.12411552113866,5.549964274664389,22.252361593967585
EL PEÑOL,NARIÑO,2023,34.56635211259174,175.17500953674318,-1.3645279147306466,10.335250561424694,60.109601234022186
EL PEÑÓN,BOLÍVAR,2023,29.91902690739653,306.07660511732104,-2.515883116142331,4.0557676525781785,55.93493633674245
EL PEÑÓN,CUNDINAMARCA,2023,11.52966709590511,56.07348985671992,-0.43477591191823217,3.4718083846538037,7.543862903615666
EL PEÑÓN,SANTANDER,2023,3271.479407793792,166.74866229295736,12.695268897526926,4.659720228546933,16271.714748679198
EL PIÑON,MAGDALENA,2023,107.12330479534393,208.97958798408544,-1.3431480709465125,3.659208854083075,9.592461092329959
EL PLAYÓN,SANTANDER,2023,65.11276596137643,284.04051246643076,-2.1733683575061367,7.800033308547745,119.98220587214121
EL RETÉN,MAGDALENA,2023,47.080773147250525,357.1857569634914,-2.883419689809333,18.030303340776953,122.371421536072
EL ROBLE,SUCRE,2023,8.051717999303019,133.58040103912361,-1.1196322520055895,2.1965123641855113,18.648684838734223
EL ROSAL,CUNDINAMARCA,2023,114.67522789584588,139.17310295104969,-0.7072361293101818,2.882496232256675,76.1358735638559
EL ROSARIO,NARIÑO,2023,18.547811468003303,44.55881605148315,-0.30493815947063074,2.327255881478362,41.87357596777186
EL SANTUARIO,ANTIOQUIA,2023,2587.691353001013,2780.325842386485,-12.846412865906975,55.1610731896743,1226.8010872677128
EL TABLÓN DE GÓMEZ,NARIÑO,2023,71.18681424328145,260.9817333579065,-1.9478440146297247,11.371021469984774,189.76655789482328
EL TAMBO,CAUCA,2023,319.48967136744665,461.75075750350976,-2.6099862269829948,4.2937436483771965,131.36472117033827
EL TAMBO,NARIÑO,2023,35.58659667859825,140.93859719634068,-1.0642424890144178,9.19640246713508,65.35587303018404
EL TARRA,NORTE DE SANTANDER,2023,2.856782815763461,28.60317707061763,-0.23484909128132475,1.162609655563576,0.19068548469397978
EL ZULIA,NORTE DE SANTANDER,2023,154.2222194530534,576.3377572417259,-4.314401076330807,13.618759370943788,178.8714747910691
EL ÁGUILA,VALLE DEL CAUCA,2023,9.271437719327894,103.23581132888796,-0.8521186663269725,2.8334421347432897,29.90279492193864
ELÍAS,HUILA,2023,13.867310332237405,18.611485493183125,-0.10092178368896335,1.956626462977108,38.521238324293606
ENCINO,SANTANDER,2023,35.71364672762106,228.85133143663376,-1.8234502049523764,3.120369118437209,78.76180495697359
